location_type,parent_station,stop_code,stop_desc,stop_id,stop_lat,stop_lon,stop_name,stop_timezone,stop_url,wheelchair_boarding,zone_id
,,,"",3371,12.97621,77.5312,"Prashanth Nagara",,,,,
,,,"",3372,12.9756273740515,77.5312707602498,"Prashanthanagar",,,,,
,,,"",3370,12.9760781117,77.5525075011,"Prasanna Talkies Magadi Road",,,,,
,,,"",3375,13.0791702416882,77.7369149094151,"Premium Farm",,,,,
,,,"",2241,13.109284,77.504995,"Kasghattapura",,,,,
,,,"",2870,13.0762565229,77.5051061623,"Medarahalli Railway Gate",,,,,
,,,"",3376,13.0791998727276,77.7370459023405,"Premium Farm Budigere",,,,,
,,,"",2240,13.2824040041221,77.5477181435713,"KASBAH",,,,,
,,,"",3373,13.2443508353493,77.7132703238013,"Prashanthnagara",,,,,
,,,"",461,13.0270686485413,77.7607362024364,"Bevina Mara",,,,,
,,,"",2243,13.003991,77.663058,"Kasthuri Nagara",,,,,
,,,"",3374,12.892375,77.536394,"Pratyangiri Temple Turahalli",,,,,
,,,"",460,13.1146328062947,77.411176483927,"Betthanagere",,,,,
,,,"",2242,12.8986344393,77.5667539705,"Kashinagara",,,,,
,,,"",3369,12.99728,77.49678,"Prasanna Layout",,,,,
,,,"",462,12.8466448571656,77.462537655506,"BGS College",,,,,
,,,"",2233,12.727101113145,77.7201754679313,"karpoora",,,,,
,,,"",2862,13.1013125727453,77.5305729866829,"Meda Agrahara Cross",,,,,
,,,"",3368,12.9114839800429,77.557893057513,"Prarthana School",,,,,
,,,"",463,12.8474831307658,77.4688162694397,"BGS College Cross",,,,,
,,,"",2234,12.724145,77.720695,"Karpur Gate",,,,,
,,,"",2863,12.823533003,77.786120751,"Meda Halli",,,,,
,,,"",3367,12.9362003691,77.5278672203,"Pramod Layout",,,,,
,,,"",464,12.847444865654,77.4683956887599,"BGS College Gate",,,,,
,,,"",2235,12.7353257127,77.7080119215,"Karpura Gate",,,,,
,,,"",2860,13.09595,77.588799,"MEC School",,,,,
,,,"",3366,12.99142278,77.75619353,"Prajwal School",,,,,
,,,"",465,12.9026141482343,77.4980216712528,"BGS Health City",,,,,
,,,"",2236,12.9683893919,77.7013375796,"Karthik Nagara",,,,,
,,,"",2861,12.872987,77.443214,"Mecurex Sensors Pvt Ltd Kumbalagodu",,,,,
,,,"",466,12.9069133989449,77.4993742991198,"BGS Hospital",,,,,
,,,"",2237,12.8756412026,77.4668003619,"Karubele",,,,,
,,,"",2866,12.9682805138029,77.8454146845578,"Medahalli Colony",,,,,
,,,"",467,13.0472535106474,77.5756058112498,"Bhadrappa Layout",,,,,
,,,"",2238,12.8968306533567,77.6751519802669,"Kasavanahalli",,,,,
,,,"",2867,12.965436801472,77.843484052851,"Medahalli Cross",,,,,
,,,"",468,13.04747,77.575972,"Bhadrappa Layout Cross",,,,,
,,,"",2239,12.8534870174747,77.3761671503617,"Kasave Palya",,,,,
,,,"",2864,12.6951124325342,77.4529988725754,"Meda Maranahalli Cross",,,,,
,,,"",469,13.1003279955964,77.4105608177403,"Bhakthana Palya",,,,,
,,,"",2865,13.0258909918801,77.7203862355774,"Medahalli",,,,,
,,,"",2868,12.7891754206571,77.3985443012102,"MEDANAHALLI",,,,,
,,,"",2869,13.0669090245,77.5158848707,"Medarahalli Railway Cross",,,,,
,,,"",3339,13.0001179967,77.8836671915,"Pichguntarahalli",,,,,
,,,"",3337,12.96477,77.61024,"Philomena Hospital",,,,,
,,,"",3338,12.8047316773232,77.422353439881,"Pichguntara Palya",,,,,
,,,"",3335,13.0515388688078,77.7846847399228,"Pettanahalli Cross",,,,,
,,,"",2289,12.7202914283,77.429375248,"Kempaiahanapalya",,,,,
,,,"",3336,12.9819101669543,77.6241020478742,"Philips Millenium",,,,,
,,,"",2288,12.8668360971,77.3542411253,"Kempadyapana Halli",,,,,
,,,"",3333,12.9231192174197,77.6700011787813,"Petrol Bunk",,,,,
,,,"",3334,12.6837523031268,77.4724228683907,"Petrolbunk",,,,,
,,,"",3343,13.1042276045367,77.4339872739457,"Pillahalli colony",,,,,
,,,"",2295,13.043583953523,77.6008414027079,"Kempapura",,,,,
,,,"",3342,13.1028704351156,77.4289589372656,"Pillahalli",,,,,
,,,"",2296,12.9691264179433,77.5545455851508,"Kempapura Agrahara",,,,,
,,,"",3341,13.115090935652,77.835259984805,"PILLAGUMBA",,,,,
,,,"",2297,12.9686207055788,77.5592572235649,"Kempapura Railway Gate",,,,,
,,,"",3340,12.84528,77.58137,"Pillaganahalli",,,,,
,,,"",2298,13.223376084619,77.6546916632941,"Kempathimmanahalli",,,,,
,,,"",2291,13.0945293805609,77.3746875690918,"Kempalingana Halli",,,,,
,,,"",2292,13.2304928691707,77.6645791715744,"Kempalingana Pura",,,,,
,,,"",2293,13.140989542,77.8984086961,"KEMPALINGANAPURA",,,,,
,,,"",2294,13.110083,77.557124,"Kempanahalli",,,,,
,,,"",2290,12.7329789382054,77.4398454650803,"Kempaiahanapalya Cross",,,,,
,,,"",3348,12.897431,77.557034,"Pipe Line",,,,,
,,,"",1799,13.0055243628425,77.6846743054182,"ITI Gate",,,,,
,,,"",3349,12.967747448034,77.5451227082729,"Pipeline RPC layout",,,,,
,,,"",1797,13.0055479715,77.68555427825,"ITI Colony Gate",,,,,
,,,"",1798,12.933411,77.557649,"ITI Colony Vidya peeta circle",,,,,
,,,"",3344,13.1114395922726,77.4382638205327,"Pillahalli Cross",,,,,
,,,"",1795,13.0050070156571,77.6852565399318,"ITI Circle",,,,,
,,,"",3345,13.0119855220924,77.6176428465257,"Pillanna Garden",,,,,
,,,"",1796,13.0080565460658,77.6831308517795,"ITI Circle KRPuram",,,,,
,,,"",3346,13.171286,77.636828,"Pillekamma Nagara",,,,,
,,,"",1793,12.9988557659,77.6217433624,"ITC Sevanagar",,,,,
,,,"",3347,12.8707070276,77.4504292477,"Pinto bore",,,,,
,,,"",1794,13.007344,77.691144,"ITI Bhavan",,,,,
,,,"",2299,12.978062,77.572342,"Kempegowda Bus Station",,,,,
,,,"",3352,13.0643375404,77.5835667271,"Police Out Post",,,,,
,,,"",3351,12.9693389567821,77.6160666387365,"Police Housing Corporation",,,,,
,,,"",3354,13.122061,77.604632,"Police Traning Center",,,,,
,,,"",3353,13.0119468982052,77.6678344095476,"Police Station Ramamurthinagar",,,,,
,,,"",3350,12.83196,77.616101,"Podu",,,,,
,,,"",3319,12.9763677883145,77.5259777198237,"patteghar circle",,,,,
,,,"",3313,12.9194562334482,77.5115879907309,"Pattanagere",,,,,
,,,"",1782,12.929113,77.682955,"Intel  Softwere Company ORR",,,,,
,,,"",2267,13.0198500026,77.6077437401,"Kaval Byrasandra",,,,,
,,,"",3314,12.97883,77.73448,"Pattandur Agrahara",,,,,
,,,"",1783,12.928826,77.68311,"Intel  Softwere Company Outer Ring Road",,,,,
,,,"",2266,13.0530629206668,77.7614970213919,"Kattumnallur Gate",,,,,
,,,"",3311,13.0464289274464,77.5726858185153,"Patelappa Layout",,,,,
,,,"",1784,13.0117345601,77.5514051132,"ISKCON TEMPLE",,,,,
,,,"",2269,12.724598,77.703592,"Kavala Hosahalli",,,,,
,,,"",3312,13.047194,77.572686,"Patelappa Layout Cross",,,,,
,,,"",1785,13.1218079745952,77.3852509096834,"Islampura",,,,,
,,,"",2268,13.019809,77.607787,"Kaval Byrasandra Bus Stand",,,,,
,,,"",3317,12.794426,77.50543,"Pattareddypalya",,,,,
,,,"",1786,12.9848842322052,77.6432201767812,"Isolation Hospital",,,,,
,,,"",3318,12.97633,77.52603,"Pattegara Pallya Bus Stop",,,,,
,,,"",1787,12.8988066874,77.5581368711,"ISRO Layout",,,,,
,,,"",3315,12.9879409972407,77.7337396116193,"Pattandur Agrahara Gate",,,,,
,,,"",1788,13.04503,77.53498,"ISRO Quarters",,,,,
,,,"",3316,12.9802809656,77.7335889637,"Pattanduru Agrahara",,,,,
,,,"",1789,13.1705531321207,77.5424785630873,"Itagalapura",,,,,
,,,"",2270,13.0385146167587,77.6466300056676,"Kaveri Nagar",,,,,
,,,"",2271,13.0314294342,77.6084018033,"KAVERI NAGARA",,,,,
,,,"",2272,12.7238461719873,77.7035999506208,"Kawalu hosalli",,,,,
,,,"",3321,12.9596505873,77.3893246707,"Peddanapalya School",,,,,
,,,"",1790,13.1701522983254,77.5501204855555,"Itagalapura Cross",,,,,
,,,"",2273,13.1173132868979,77.3719190313504,"KBD Factory",,,,,
,,,"",3320,12.9595669359,77.3893892113,"Peddanapalya",,,,,
,,,"",2274,12.7969405708059,77.7064321391107,"KEB",,,,,
,,,"",1792,13.18656,77.64292,"ITC Factory",,,,,
,,,"",2275,13.3113521626207,77.5416011693609,"KEB CIRCLE",,,,,
,,,"",1791,12.9985508323,77.6220733579,"ITC",,,,,
,,,"",2276,12.8440181081802,77.494243436531,"KEB Office",,,,,
,,,"",1779,12.7796387393,77.4050292559,"Innovative Film city",,,,,
,,,"",3322,13.0170412268,77.5058460329,"Peenya 14th Cross",,,,,
,,,"",1773,13.16242,77.480861,"Indo Danish Forma",,,,,
,,,"",3323,13.03621356,77.52548776,"Peenya 1st stage",,,,,
,,,"",1774,13.2257879375513,77.6139575141618,"Indrasanahalli",,,,,
,,,"",2279,12.897004,77.547033,"KEB Srirampura",,,,,
,,,"",3324,13.0107668722415,77.5067250900116,"Peenya 2nd stage",,,,,
,,,"",1771,12.9032041126367,77.5166938895578,"Indo american hybrid form",,,,,
,,,"",2278,12.7825213856763,77.4994376212738,"KEB Office Somanahalli",,,,,
,,,"",3325,13.0163185392,77.5059616193,"Peenya 2nd stage 14th Cross",,,,,
,,,"",1772,13.162859,77.481544,"Indo Danish Farm",,,,,
,,,"",2277,12.8437956898152,77.4941240183634,"KEB Office Kaggalipura",,,,,
,,,"",3326,13.044444,77.525168,"Peenya Satellite Bus Station",,,,,
,,,"",1777,12.84554523,77.66334325,"Infosys",,,,,
,,,"",3327,12.8718140630275,77.439362483274,"Pepsi Gate",,,,,
,,,"",1778,12.84978516,77.66305059,"Infosys Parking Lot",,,,,
,,,"",3328,13.010167,77.614849,"Periyar Nagar Circle",,,,,
,,,"",1775,12.8355905702352,77.7793896059146,"Indus International School",,,,,
,,,"",3329,13.010467384,77.615152169,"Periyar Nagara Circle",,,,,
,,,"",1776,12.9856581241,77.5493472721,"Industrial Town",,,,,
,,,"",2282,12.8562394837993,77.5768871396035,"Kembathahalli",,,,,
,,,"",2283,12.7030987199,77.48085564,"Kembepalya",,,,,
,,,"",2280,12.9348601867,77.5683931354,"KEB Thyagaraja nagara",,,,,
,,,"",2281,12.9874456488,77.5044157449,"Kebbala",,,,,
,,,"",3330,12.85798,77.66263,"PES College",,,,,
,,,"",1781,12.927889,77.684657,"INTEL",,,,,
,,,"",2286,12.866955463137,77.3542842988154,"Kempa Dyapanahalli",,,,,
,,,"",1780,12.954004,77.514045,"institute of Social Economic College",,,,,
,,,"",2287,13.2219510495759,77.651027857826,"Kempa Thimmanahalli Cross",,,,,
,,,"",3332,12.934856,77.537017,"PES Institute Of Technology",,,,,
,,,"",2284,12.8561416086281,77.5768251398754,"Kembhathahalli",,,,,
,,,"",3331,12.93374,77.5316,"PES College NICE Road Toll Cross",,,,,
,,,"",2285,12.8553019599666,77.5802705034492,"Kembhathahalli Cross",,,,,
,,,"",1765,13.0277152560054,77.4937645370251,"Indiranagar Tumkur Road",,,,,
,,,"",2811,13.0422743338882,77.2985324023071,"Marikuppe",,,,,
,,,"",1764,12.9781894293,77.6402802765,"Indiranagar Police Station",,,,,
,,,"",2812,13.0502309072617,77.4921753498511,"Marision Factory",,,,,
,,,"",1767,12.982675,77.636746,"Indiranagara RTO Office",,,,,
,,,"",1766,13.0276026982709,77.4936370371092,"Indiranagara",,,,,
,,,"",2810,12.9168066166074,77.5887057706717,"Marenahalli Petrol Bunk",,,,,
,,,"",1761,13.00677,77.51754,"Indira Priyadarshini Nagara",,,,,
,,,"",1760,12.9292645119,77.5641326141,"Indira Nursing Home Tyagarajanagar",,,,,
,,,"",1763,12.978089566662,77.6359556004383,"Indiranagar Double Road",,,,,
,,,"",1762,12.974063938733,77.6411662884823,"Indiranagar 6th main",,,,,
,,,"",2819,13.0581429787,77.1594523173,"MARURU",,,,,
,,,"",2817,12.7699944377,77.7013226599,"Marsoor gate",,,,,
,,,"",2818,12.7619702742,77.7138482407,"MARSUR",,,,,
,,,"",1769,12.732044,77.670709,"Indlawadi Cross",,,,,
,,,"",2815,12.9986799974,77.5563046709,"Mariyappana Palya",,,,,
,,,"",1768,12.72822,77.63862,"Indlawadi",,,,,
,,,"",2816,12.787147,77.459345,"Marnami Doddi",,,,,
,,,"",2813,13.025921,77.649954,"Mariyamma Layout",,,,,
,,,"",2814,13.02467,77.63144,"Mariyappa Circle",,,,,
,,,"",1770,12.7911334134923,77.7763035896936,"Indlubele",,,,,
,,,"",3305,13.0163802885483,77.5203619526771,"Parvathi Nagar",,,,,
,,,"",1756,12.9107730069326,77.57862522288,"Indira Gandhi Circle",,,,,
,,,"",3304,12.9694446711698,77.5146535879595,"Park",,,,,
,,,"",1755,13.0047990361687,77.636829486175,"Indian Oil Sevanagar",,,,,
,,,"",3307,13.183471635377,77.5703529392385,"Patalamma Temple",,,,,
,,,"",1754,13.0053949512704,77.6386475395901,"Indian Oil",,,,,
,,,"",2800,13.0996834363224,77.7150659772204,"Marasandra Bagalur",,,,,
,,,"",3306,13.03168,77.71602,"Parvathi Nagara",,,,,
,,,"",1753,12.983809606449,77.5964319279281,"Indian Express",,,,,
,,,"",2801,13.099645637,77.7151882555,"Marasandra Circle",,,,,
,,,"",3301,12.8813184332,77.6577400323,"Parappana Agrahara",,,,,
,,,"",1752,13.020016,77.538179,"Indian Design Pvt Ltd",,,,,
,,,"",3300,12.911854,77.649068,"Parangipalya",,,,,
,,,"",1751,13.13122,77.61493,"Indian Air Force",,,,,
,,,"",3303,12.7992010644963,77.437479208724,"Parasanapalya",,,,,
,,,"",1750,12.965217,77.617663,"India Garrage Lower Agrram Road",,,,,
,,,"",3302,12.8868878726,77.6725573931,"PARAPPANA AGRAHARA POLICE Trn C",,,,,
,,,"",2806,12.9153368901,77.5856925454,"Marenahalli",,,,,
,,,"",2807,13.1198986738864,77.6800047992843,"Marenahalli Bande",,,,,
,,,"",2808,12.916904,77.588568,"Marenahalli JP Nagara",,,,,
,,,"",2809,12.9148315452,77.5858679786,"Marenahalli JPnagar Road",,,,,
,,,"",3309,12.9048136622,77.5298104808,"Patalamma Temple Uthrahalli",,,,,
,,,"",2802,12.7621014227885,77.7137193864928,"Marasur",,,,,
,,,"",3308,13.1832919079955,77.5703011676099,"Patalamma Temple Rajanukunte",,,,,
,,,"",1759,12.9290343738636,77.5643238898193,"Indira Nursing Home",,,,,
,,,"",2803,12.95603888,77.69370628,"Maratahalli",,,,,
,,,"",1758,12.97834,77.6369,"Indira Nagar Double Road",,,,,
,,,"",2804,12.95691424,77.70037556,"Maratahalli Bridge",,,,,
,,,"",1757,12.984862,77.590469,"Indira Gandhi Musical Foutain",,,,,
,,,"",2805,12.95233,77.70002,"Marathahalli Bridge",,,,,
,,,"",3310,13.046407057,77.572604036,"Patalappa Layout",,,,,
,,,"",1741,12.786713317,77.7032328956,"Igglur",,,,,
,,,"",1740,13.2212866729108,77.9144338085213,"IDIGANAHALLI",,,,,
,,,"",1743,13.2306326758476,77.6448927919665,"Iltheri Cross on IVC Road",,,,,
,,,"",1742,12.89589591,77.59959092,"IIM Appolo Hospital",,,,,
,,,"",1745,12.9667866044,77.7615393419,"Immdahalli",,,,,
,,,"",1744,12.96666448,77.7630707156,"Immadihalli",,,,,
,,,"",1747,12.960007260431,77.531479891572,"Income Tax Layout",,,,,
,,,"",1746,12.9004854300397,77.5858752863454,"Inchara",,,,,
,,,"",1749,12.96483572,77.61779892,"India Garage Vannar Peth Road",,,,,
,,,"",1748,12.960013,77.532915,"Income Tax Layout Cross",,,,,
,,,"",1730,13.139703634954,77.4099846603322,"Hyadalu",,,,,
,,,"",1734,13.131179,77.615078,"IAF Gate",,,,,
,,,"",1733,13.133264,77.612008,"IAF",,,,,
,,,"",1732,12.9770644102,77.7189770434,"I Gate ITPL Road",,,,,
,,,"",1731,13.2427038532,77.8224792145,"I Basapura",,,,,
,,,"",1738,12.924834403709,77.5178525351756,"Ideal Homes",,,,,
,,,"",1737,12.7717408155903,77.741989979268,"Ichanguru",,,,,
,,,"",1736,12.921205,77.662857,"Ibbaluru Sarjapura Road",,,,,
,,,"",1735,12.921312,77.661633,"Ibbalur",,,,,
,,,"",1739,12.9249806461095,77.5178450469425,"Ideal Homes Stop",,,,,
,,,"",35,13.0553958324371,77.7058849604407,"Adur",,,,,
,,,"",36,12.73301,77.65438,"Aduru",,,,,
,,,"",33,12.93978908,77.60965515,"Adugodi Police Quarters",,,,,
,,,"",34,12.9398791,77.60961961,"Adugodi Police Station",,,,,
,,,"",39,12.9643195768204,77.7137800480972,"AECS Layout",,,,,
,,,"",37,12.8818749916,77.6522979978,"AECS",,,,,
,,,"",38,12.86547,77.59824,"AECS Dental College",,,,,
,,,"",43,12.84408333,77.48691667,"Agara",,,,,
,,,"",42,13.07687,77.593,"Aerodrum Devanahalli Road",,,,,
,,,"",41,13.07688,77.5926,"Aerodrum",,,,,
,,,"",40,12.958015,77.666078,"Aero Space HAL",,,,,
,,,"",22,13.205754,77.547723,"Adde Gramme",,,,,
,,,"",23,13.1729757903899,77.5697623186174,"Addiganahalli",,,,,
,,,"",24,12.8258381132,77.8030836582,"Adigara Kallahalli",,,,,
,,,"",25,12.8145300028622,77.7512407581126,"Adigondana Halli",,,,,
,,,"",26,12.947514310151,77.3097110280864,"Adikamaranahalli",,,,,
,,,"",27,13.102562,77.58369,"Adithi School",,,,,
,,,"",28,12.8759778403219,77.574191272865,"Adithya Nagara",,,,,
,,,"",29,13.08599,77.55067,"Adityanagara Jally Machine",,,,,
,,,"",30,13.08601,77.55074,"Adityanagara Jallymachine",,,,,
,,,"",32,12.9440327547,77.6067866944,"Adugodi",,,,,
,,,"",31,12.7777416632,77.715632664,"Ado Sonnahatti",,,,,
,,,"",19,13.0896970452099,77.4861529357529,"Achyutha Nagara",,,,,
,,,"",17,13.0834649131773,77.4839722581448,"Acharya College Chikkabanavara",,,,,
,,,"",18,13.0842445605,77.4865162745,"ACHARYA COLLEGE CROSS",,,,,
,,,"",15,12.8927534772309,77.5865469798534,"Achappa Layout",,,,,
,,,"",16,13.0019429036711,77.4881887159961,"Acharya College",,,,,
,,,"",13,12.926446,77.681228,"Accenture",,,,,
,,,"",14,12.96703627,77.62031531,"Account Office HAL Road",,,,,
,,,"",11,12.905911,77.50184,"Abhiman Studio",,,,,
,,,"",12,12.959537,77.654197,"ABISRO",,,,,
,,,"",21,13.0763068143,77.4237929843,"Adarsha Nagara",,,,,
,,,"",20,13.07039154,77.44458589,"Adakimaranahalli",,,,,
,,,"",10,13.07678123,77.5259556435,"Abbigere Village",,,,,
,,,"",79,12.820322,77.736532,"Ali Bommasandra",,,,,
,,,"",78,13.102152262441,77.7779246039566,"Alappanahalli",,,,,
,,,"",77,12.9363883960602,77.3649637347018,"Alammana Palya",,,,,
,,,"",82,12.7432887702901,77.4628512489646,"Allalasandra Cross",,,,,
,,,"",83,13.08669,77.59371,"Allalasandra Gate",,,,,
,,,"",80,13.0377955735,77.5419040583,"Alisda",,,,,
,,,"",81,12.7431295098182,77.4627996613619,"Allalasandra",,,,,
,,,"",86,13.084236,77.593796,"Allalasandra Main Road Railway Gate",,,,,
,,,"",87,13.081757,77.593418,"Allalasandra Railway Gate",,,,,
,,,"",84,13.086914,77.595408,"Allalasandra Gate Yalahanka",,,,,
,,,"",85,13.0882,77.58735,"Allalasandra Janapriya Apartmet",,,,,
,,,"",67,12.869368,77.616305,"Akshayanagara",,,,,
,,,"",66,13.252847,77.682167,"Akkupet",,,,,
,,,"",69,13.0689740302859,77.8090193784931,"AL Ameena Recidential School",,,,,
,,,"",68,13.0206251376668,77.6835177961978,"Akshya Nagara",,,,,
,,,"",70,13.0688746552286,77.8088525882369,"AL AMEENA RESIDENTIAL SCHOOL",,,,,
,,,"",71,13.0113621370318,77.6768584636972,"Alada Mara Ramamurthy Nagar",,,,,
,,,"",72,12.8243719837243,77.4900325598059,"Aladamara",,,,,
,,,"",73,12.73039,77.65065,"Aladamara Chikkanahalli Cross",,,,,
,,,"",74,12.9752313718,77.5096262712,"Aladamara Papareddy palya",,,,,
,,,"",75,13.277462433,77.52175356928,"Alahalli",,,,,
,,,"",76,12.8926346200197,77.8865454598935,"Alambadi",,,,,
,,,"",59,12.9825693183353,77.6146481311752,"Ajantha Talkies",,,,,
,,,"",58,12.903031,77.648609,"Aishwarya Appartments",,,,,
,,,"",57,13.0581079921817,77.5217206751491,"AIR FORCE QUARTERS",,,,,
,,,"",56,12.746360036936,77.7078905319519,"Ahuddevanahalli gate",,,,,
,,,"",55,12.982455,77.587045,"AGS Office",,,,,
,,,"",1699,12.7333183736957,77.4605255162461,"HUGARA PLAYA",,,,,
,,,"",1698,12.908713,77.649291,"HSRKEB",,,,,
,,,"",1695,12.9156679172691,77.6518084399556,"HSR Layout 19th Main 13th Cross",,,,,
,,,"",1694,12.917436,77.638325,"HSR Layout 14th Main Road",,,,,
,,,"",1697,12.91627,77.6353,"HSR Layout14th Main Road",,,,,
,,,"",1696,12.912098,77.644707,"HSR Layout 2nd Sector",,,,,
,,,"",64,13.251049,77.699884,"Akkipete",,,,,
,,,"",65,12.9618604761,77.5977855362,"Akkithimmana halli",,,,,
,,,"",62,12.929154,77.370684,"Ajjanahalli",,,,,
,,,"",63,13.163301089127,77.6428835962685,"Akkayamma Betta",,,,,
,,,"",60,13.0271806740591,77.3670369971541,"Ajeez palya",,,,,
,,,"",61,12.9570450727,77.7683623787,"Ajjagondanahalli",,,,,
,,,"",49,13.129024,77.455966,"Agrahara Gate",,,,,
,,,"",48,12.97828,77.54298,"Agrahara Dasarahalli",,,,,
,,,"",45,12.84862577,77.52176274,"Agara Cross Somanahalli Road",,,,,
,,,"",44,12.84868508,77.52194114,"Agara Cross",,,,,
,,,"",47,13.0979973564976,77.6182372770719,"Agrahara Cross",,,,,
,,,"",46,12.92444,77.65051,"Agara Junction",,,,,
,,,"",51,13.0911530057656,77.6193483527732,"Agrahara Yalahanka",,,,,
,,,"",52,12.9137355414839,77.5374409690989,"AGS Layout",,,,,
,,,"",53,12.9134319772488,77.5409062521438,"AGS Layout Cross",,,,,
,,,"",54,12.952341,77.481175,"AGS Layout Manganahalli",,,,,
,,,"",50,13.0985226280163,77.6273704948192,"Agrahara Layout",,,,,
,,,"",487,13.04723,77.57583,"Bhdrappa Layout",,,,,
,,,"",486,13.19998,77.84959,"Bhavapura",,,,,
,,,"",485,12.95593,77.48706,"Bhavani Nagara 2nd Stage",,,,,
,,,"",484,13.1690492876757,77.7384141370464,"Bhattaramarenahalli",,,,,
,,,"",489,12.8947146276539,77.4368110379281,"Bheemanakuppe Cross",,,,,
,,,"",488,13.00174,77.54002,"Bheemajyothi Nagara Shankara Mutt",,,,,
,,,"",482,12.98436,77.55424,"Bhashyam Circle",,,,,
,,,"",483,13.0196473818467,77.7091278886114,"Bhattarahalli",,,,,
,,,"",480,12.97864,77.47786,"Bharathnagar 2nd Stage",,,,,
,,,"",481,12.981329,77.474102,"Bharatnagara",,,,,
,,,"",474,13.021965,77.687973,"Bhakthi Yoga Ashrama",,,,,
,,,"",473,13.0185687449,77.7845697105,"Bhaktharahalli Gate",,,,,
,,,"",476,12.90788,77.54946,"Bharath House building Co-operative Society layout",,,,,
,,,"",475,12.7574984642197,77.7616719190102,"Bhakthipura",,,,,
,,,"",478,12.98244,77.48016,"Bharath Nagara Ist Phase",,,,,
,,,"",477,12.98223,77.48021,"Bharath Nagara 1st Phase",,,,,
,,,"",479,13.137420950189,77.6176571220861,"Bharathi Nagara",,,,,
,,,"",470,13.024090219263,77.79691944255,"Bhakthara Halli",,,,,
,,,"",471,13.018382499,77.784460159,"Bhakthara Halli Cross",,,,,
,,,"",472,13.0200206978939,77.7945775116023,"Bhaktharahalli",,,,,
,,,"",2788,13.04107,77.62088,"Manyatha Tech Park",,,,,
,,,"",2787,13.041213,77.619269,"Manyatha Embasy Business Park",,,,,
,,,"",2789,13.202816322021,77.5763428631313,"Maragondana Halli",,,,,
,,,"",2784,12.79871,77.60151,"Mantapa Cross",,,,,
,,,"",2783,13.044025423,77.3848935775,"Mantanakurchi",,,,,
,,,"",2786,12.9734883908216,77.5415388345323,"Manu Vana Vijayanagara",,,,,
,,,"",2785,13.0846164628088,77.4476200991965,"Manthri Layout",,,,,
,,,"",2790,13.0376396701,77.6916056033,"Maragondanahalli",,,,,
,,,"",2791,13.2062944344,77.5629086126518,"MARAGONDANAHALLI CROSS",,,,,
,,,"",2792,12.9473069927001,77.2712710202769,"Maralagondalu",,,,,
,,,"",2793,13.1323996289721,77.7047305135117,"Maralakunte",,,,,
,,,"",99,12.82997542,77.58776682,"AMC College Bannerghatta Road",,,,,
,,,"",98,12.89904893,77.7128841,"Ambedkar Nagara",,,,,
,,,"",97,13.0231490189153,77.6125165289948,"Ambedkar Medical College Shampura",,,,,
,,,"",96,12.9604445212,77.504976159,"Ambedkar College Circle",,,,,
,,,"",95,12.9632373651639,77.5049471671641,"Ambedkar College",,,,,
,,,"",94,13.06466139,77.65192386,"Ambedkar Bhavana",,,,,
,,,"",93,13.100483,77.546757,"Amba Bhavani Nagara",,,,,
,,,"",92,13.03589,77.59586,"Amarjyothi Nagara",,,,,
,,,"",91,13.055258,77.629244,"Amarajyothi Badavane",,,,,
,,,"",90,13.0974607392554,77.4706847218404,"Aluru Palya",,,,,
,,,"",499,12.9928896857544,77.7055802509787,"Bhorka Steel",,,,,
,,,"",2799,13.0995419687787,77.7153145417043,"Marasandra",,,,,
,,,"",2798,13.00462,77.59976,"Marappa Garden",,,,,
,,,"",496,12.99719,77.540377,"Bhima Jyothi Nagara",,,,,
,,,"",2797,13.0368650146,77.4886493012,"Maranna Layout",,,,,
,,,"",495,12.9218741879,77.5088263024,"BHEL Layout Maramma Temple",,,,,
,,,"",2796,13.16787,77.64811,"Maranayakanahalli",,,,,
,,,"",498,12.9787795403557,77.8024115824562,"Bhodana Hosahalli",,,,,
,,,"",2795,12.9627487691038,77.5593451240739,"Maramma Temple",,,,,
,,,"",497,12.8735350657888,77.3784114427554,"Bhimappana Palya",,,,,
,,,"",2794,12.894311065034,77.2785559012779,"Marale Gowdanadoddy",,,,,
,,,"",491,12.9082120207689,77.5094095550334,"BHEL Concrode Layout",,,,,
,,,"",492,12.95056332,77.53801073,"BHEL Gate",,,,,
,,,"",493,12.9157361806982,77.5105882570875,"BHEL Layout",,,,,
,,,"",494,12.9157944856599,77.5107993153204,"BHEL Layout Cross",,,,,
,,,"",490,12.84487928,77.66008428,"BHEL",,,,,
,,,"",88,13.084178,77.59399,"Allalsandra Railway Gate",,,,,
,,,"",89,13.0850543582338,77.4655765387376,"Aluru",,,,,
,,,"",338,12.931605,77.506281,"Bangalore University Railway Gate",,,,,
,,,"",339,12.924843058,77.526602475,"Bangarappa Nagara",,,,,
,,,"",3477,13.0284445335145,77.5616808138337,"Ramaiah College Mathikere",,,,,
,,,"",332,12.9518947285,77.5674634986,"Bangalore High School",,,,,
,,,"",3476,13.2091351170699,77.8787021785623,"Ramagovindapura",,,,,
,,,"",333,12.93527067,77.5122855,"Bangalore Univercity Gate Mysore Road",,,,,
,,,"",3479,12.947208,77.567751,"Ramakrishna Ashram",,,,,
,,,"",330,12.937057207119427,77.60221380758287,"Bangalore Dairy Circle",,,,,
,,,"",3478,13.199018,77.658141,"Ramaiah estate",,,,,
,,,"",331,13.0091909416846,77.5912235345185,"Bangalore Door Darshana",,,,,
